Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/rec.sport.baseball/104402
Truth category: 1 (rec.sport.baseball)
Assigned cluster: 3 (game team player year hit basebal pitch win run pitcher)

Raw data:
============ START RAW ==========================
From: erics@netcom.com (Eric Smith)
Subject: Re: And America's Team is....But Why?
Organization: NETCOM On-line Communication Services (408 241-9760 guest)
Lines: 20

kingoz@camelot.bradley.edu (Orin Roth) writes:

>   Well, my guess is because America loves underdogs. Every year, no matter
>   the Cubs' talent or the predictions, they never (as close to never as
>   possible) win anything. Over the years, as the losing has mounted, America
>   has fallen in love with these perennial losers. The Cubs have more fans
>   in Chicago then some teams do worldwide. The Cubs have more fans 
>   worldwide than most of the teams in their division combined. 
>   An aura of excitement surrounds the Cubs at the beginning of the season
>   like no one else. (including the WS champs) It must be that Eternal Hope.

Actually I admired the spirit of the fan at the Cubs opener several years
ago who held up a sign that said "Wait Till Next Year".

-----
Eric Smith	    | "He threatened me! If it was a President of the
erics@netcom.com    |  United States you'd investigate! ... What's the
erics@infoserv.com  |  difference? I'm a Comedian of the United States!"
CI$: 70262,3610	    |		- Jerry Seinfeld
 

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 america team      well guess america love
underdog everi year matter cub talent predict
never close never possibl win anyth year lose
mount america fallen love perenni loser cub fan
chicago team worldwid cub fan worldwid team divis
combin aura excit surround cub begin season like
one els includ champ must etern hope  actual admir
spirit fan cub open sever year ago held sign said
wait till next year   eric smith threaten presid
jerri seinfeld
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
cub, 2282, 0.486882984996
america, 468, 0.291280597682
worldwid, 9842, 0.260426646203
fan, 3381, 0.234888302334
year, 9943, 0.197764271617
team, 8732, 0.195958638886
love, 5366, 0.156162194236
seinfeld, 7770, 0.153400577429
perenni, 6536, 0.145424008703
aura, 785, 0.137447439977
fallen, 3371, 0.13537472058
champ, 1645, 0.13537472058
underdog, 9237, 0.133499717814
loser, 5351, 0.131787974399
admir, 274, 0.126128508822
jerri, 4854, 0.123811405673
threaten, 8892, 0.121738686277
till, 8933, 0.115834836947
excit, 3265, 0.111887114784
mount, 5886, 0.110729566864
surround, 8595, 0.11017537137
spirit, 8238, 0.106227649206
etern, 3205, 0.104930081912
talent, 8683, 0.104515905792
held, 4243, 0.100793016237
eric, 3170, 0.0998009082555
chicago, 1701, 0.0988564402146
smith, 8064, 0.096267986018
combin, 1921, 0.0954756921364
wait, 9611, 0.0947140755116
presid, 6839, 0.0942222339171
divis, 2767, 0.0910858695912
sign, 7946, 0.0894952954764
predict, 6816, 0.0891169638344
begin, 994, 0.0873273088765
lose, 5350, 0.0864900489432
open, 6258, 0.078081097118
ago, 336, 0.0766384774502
matter, 5553, 0.0763426427165
guess, 4079, 0.076245011553
season, 7747, 0.0757639939693
close, 1830, 0.0745657580538
sever, 7823, 0.0726096308873
win, 9770, 0.0715076750615
hope, 4372, 0.0703195320517
els, 3053, 0.0680104373049
includ, 4579, 0.0676926171605
anyth, 555, 0.0674420069043
everi, 3235, 0.0673798500151
said, 7583, 0.065487929398
possibl, 6765, 0.064498593838
actual, 254, 0.0632524165107
like, 5272, 0.0414229869469
