Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/comp.graphics/38791
Truth category: 0 (comp.graphics)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: rmalayte@moliere.helios.nd.edu (ryan malayter)
Subject: Re: Why does Illustrator AutoTrace so poorly?
Organization: University of Notre Dame, Notre Dame
Lines: 22

In article <0010580B.vmcbrt@diablo.UUCP> diablo.UUCP!cboesel (Charles Boesel) writes:
>I've been trying to figure out a way to get Adobe Illustrator
>to auto-trace >exactly< what I see on my screen. But it misses
>the edges of templates by as many as 6 pixels or more - resulting in images
>that are useless  - I need exact tracing, not approximate.
>
>I've tried adjusting the freehand tolerances as well as autotrace
>tolerances but it doesn't help. Any suggestions?
>

Buy Adobe Streamline.  Problem solved.


||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||"College men get smashed and break something,           ||   --     ---   ||
|| College women get smashed and get broken."             ||    |\     |    ||
||       -Robin Wilson              ======================|| ------------\  ||
||        President,                ||Ryan P. Malayter    ||  | |   \  |  | ||
||        Chico State University    ||332 Stanford Hall   || ------------/  ||
||==================================||Notre Dame, IN 46556||    |     \|    ||
|| N.D. Dept. of Physics/Comp. Sci. ||>>>malayter@nd.edu<<||   ---     --   ||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 illustr autotrac poor     i'v tri figur way get
adob illustr auto trace exact see screen miss edg
templat mani pixel result imag useless need exact
trace approxim  i'v tri adjust freehand toler well
autotrac toler doesn't help suggest   buy adob
streamlin problem solv    colleg men get smash
break someth colleg women get smash get broken
robin wilson presid ryan malayt chico state
univers stanford hall notr dame
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
smash, 8058, 0.325003020599
autotrac, 806, 0.302544218755
illustr, 4511, 0.250052591694
adob, 277, 0.247465628416
toler, 8974, 0.236416415764
colleg, 1900, 0.230059802045
trace, 9028, 0.226801593795
exact, 3253, 0.174500707561
freehand, 3674, 0.16650945697
streamlin, 8439, 0.162501510299
templat, 8776, 0.159112839674
notr, 6124, 0.156177439659
dame, 2345, 0.156177439659
auto, 798, 0.136034761786
broken, 1332, 0.133939572799
wilson, 9768, 0.129437608804
stanford, 8318, 0.127866737417
robin, 7440, 0.127866737417
tri, 9087, 0.127328914497
useless, 9364, 0.125702744475
solv, 8119, 0.117252281371
women, 9819, 0.116336196912
ryan, 7557, 0.115029901022
approxim, 593, 0.113796894926
adjust, 269, 0.113796894926
pixel, 6651, 0.110811590586
hall, 4128, 0.106687639183
men, 5629, 0.105560066601
presid, 6839, 0.10528698426
poor, 6741, 0.104750790707
edg, 2993, 0.104750790707
screen, 7719, 0.102250046671
break, 1284, 0.10065473632
buy, 1433, 0.0997925534303
figur, 3476, 0.0934157028227
miss, 5770, 0.09294630038
result, 7332, 0.0853077483719
suggest, 8525, 0.0838275747757
state, 8342, 0.077942401132
imag, 4512, 0.0736881091704
univers, 9282, 0.0730527225748
doesn, 2793, 0.0713076137173
problem, 6887, 0.0691598969978
someth, 8126, 0.0647104607354
help, 4249, 0.0645822805133
mani, 5479, 0.06235580416
need, 5993, 0.0591050612412
way, 9666, 0.0575044384579
