Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/sci.space/61402
Truth category: 2 (sci.space)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: Jeff.Cook@FtCollinsCO.NCR.COM (Jeff Cook)
Subject: Re: Vandalizing the sky.
	<JEFF.COOK.93Apr21175409@pigpen.FtCollinsCO.NCR.COM>
	<pgf.735606045@srl02.cacs.usl.edu> <26APR199310105388@csa2.lbl.gov>
Distribution: world
Organization: none
Lines: 22
In-reply-to: sichase@csa2.lbl.gov's message of 26 Apr 93 18:10:00 GMT

In article <26APR199310105388@csa2.lbl.gov> sichase@csa2.lbl.gov (SCOTT I CHASE) writes:

>In article <pgf.735606045@srl02.cacs.usl.edu>, pgf@srl02.cacs.usl.edu (Phil G. Fraering) writes...
>>Jeff.Cook@FtCollinsCO.NCR.COM (Jeff Cook) writes:
>>....
>>>people in primitive tribes out in the middle of nowhere as they look up
>>>and see a can of Budweiser flying across the sky... :-D
>> 
>>Seen that movie already...
>
>Actually, the idea, like most good ideas, comes from Jules Verne, not
>_The Gods Must Be Crazy._...

My comment was off the top of my head; I wasn't aware that it had
already been thought of.  Guess it's true that there's nothing new under
the sun (or in this case, the flying billboards.)


--

Jeff Cook                                  Jeff.Cook@FtCollinsCO.NCR.com


========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 vandal sky  csa2 lbl gov        srl02 cac usl edu
phil fraer write   peopl primit tribe middl nowher
look see budweis fli across sky  seen movi alreadi
actual idea like good idea come jule vern god must
crazi  comment top head wasn't awar alreadi
thought guess it true there noth new sun case fli
billboard
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
sky, 8011, 0.24672887816
fli, 3542, 0.243713768529
alreadi, 443, 0.228679163231
srl02, 8285, 0.222461202075
cac, 1443, 0.216095090443
usl, 9371, 0.210893598504
lbl, 5165, 0.206495799732
vern, 9474, 0.202686253156
jule, 4927, 0.202686253156
budweis, 1368, 0.202686253156
idea, 4482, 0.195069380681
tribe, 9092, 0.179551046014
nowher, 6131, 0.167983442443
fraer, 3640, 0.166945901895
primit, 6866, 0.164042120942
crazi, 2216, 0.162258463877
awar, 831, 0.150980499552
billboard, 1090, 0.147170952977
vandal, 9419, 0.146169824968
movi, 5892, 0.145682134105
gov, 3965, 0.143810694753
middl, 5699, 0.142919084041
phil, 6588, 0.140400164762
wasn, 9652, 0.123810217224
head, 4215, 0.120425009964
sun, 8539, 0.117942643183
comment, 1936, 0.114501220692
guess, 4079, 0.110570359034
seen, 7767, 0.105891481922
noth, 6119, 0.103811508564
true, 9121, 0.101768997429
edu, 3001, 0.101153234948
god, 3926, 0.100550482513
thought, 8887, 0.0995733588979
case, 1540, 0.0991916913898
write, 9865, 0.0983511625546
actual, 254, 0.0917285244093
new, 6023, 0.0831046866906
come, 1923, 0.0827296492802
peopl, 6530, 0.0774042325137
good, 3948, 0.073336401717
look, 5341, 0.0711975519001
like, 5272, 0.060071530526
