Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/sci.space/60908
Truth category: 2 (sci.space)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: ghasting@vdoe386.vak12ed.edu (George Hastings)
Subject: Re: Space on other nets
Organization: Virginia's Public Education Network (Richmond)
Lines: 17

   We run "SpaceNews & Views" on our STAREACH BBS, a local
operation running WWIV software with the capability to link to
over 1500 other BBS's in the U.S.A. and Canada through WWIVNet.
   Having just started this a couple of months ago, our sub us
currently subscribed by only about ten other boards, but more
are being added.
   We get our news articles re on Internet, via ftp from NASA
sites, and from a variety of aerospace related periodicals. We
get a fair amount of questions on space topics from students
who access the system.
 ____________________________________________________________
| George Hastings		ghasting@vdoe386.vak12ed.edu |  
| Space Science Teacher		72407.22@compuserve.com      |  If it's not
| Mathematics & Science Center 	STAREACH BBS: 804-343-6533   |   FUN, it's
| 2304 Hartman Street		OFFICE:       804-343-6525   |  probably not
| Richmond, VA 23223		FAX:          804-343-6529   |    SCIENCE!
 ------------------------------------------------------------

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 space net    run spacenew view stareach bbs local
oper run wwiv softwar capabl link bbs canada
wwivnet start coupl month ago sub current subscrib
ten board ad get news articl internet via ftp nasa
site varieti aerospac relat period get fair amount
question space topic student access system
mathemat scienc center stareach bbs fun it hartman
street offic probabl richmond fax scienc
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
stareach, 8330, 0.429420039939
bbs, 961, 0.409557258792
scienc, 7692, 0.198487110091
richmond, 7386, 0.161800118959
run, 7543, 0.159983645136
aerospac, 304, 0.151849961773
space, 8164, 0.150652661047
sub, 8482, 0.148722178995
link, 5289, 0.148722178995
varieti, 9431, 0.144003773469
subscrib, 8496, 0.142796499179
canada, 1481, 0.137954866236
mathemat, 5545, 0.137467596404
fun, 3721, 0.136989106689
street, 8440, 0.135603289969
student, 8468, 0.132226625699
internet, 4717, 0.127517439219
board, 1186, 0.127517439219
topic, 8992, 0.126861715515
capabl, 1498, 0.119060753665
period, 6546, 0.118346213856
offic, 6206, 0.117650397784
ad, 257, 0.114018701199
access, 209, 0.113426361532
local, 5322, 0.113038683687
fair, 3363, 0.112467576498
fax, 3413, 0.111542205493
oper, 6261, 0.111180901134
coupl, 2187, 0.110472713545
site, 7994, 0.109444631837
month, 5847, 0.109444631837
ftp, 3709, 0.107344930766
center, 1606, 0.107190087991
net, 6010, 0.106883085026
view, 9510, 0.103721408865
ago, 336, 0.103451807963
relat, 7247, 0.101512591858
nasa, 5956, 0.0999393711171
current, 2299, 0.0962177127403
news, 6031, 0.0917187356577
softwar, 8103, 0.0886293001212
probabl, 6885, 0.0868483785791
articl, 665, 0.085586932214
start, 8334, 0.0840576596638
question, 7032, 0.080382761753
