Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/talk.religion.misc/84153
Truth category: 3 (talk.religion.misc)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: rwd4f@poe.acc.Virginia.EDU (Rob Dobson)
Subject: Re: A Message for you Mr. President: How do you know what happened?
Organization: University of Virginia
Lines: 18

In article <visser.735284180@convex.convex.com> visser@convex.com (Lance Visser) writes:

>	Please get an explaination of exactly what this "non-toxic" tear
>gas was and what the delivery system was.  I refuse to believe any 
>explaination provided by the FBI/ATF without lots of facts.
>
>	I do not believe that there is such a thing as "non-toxic" tear
>gas.
>

You are correct. See today's (4/21) Washington Post. The gas the
FBI used is most certainly fatal in high concentrations. Of course,
non-toxic tear gas is an oxymoron; the whole point of tear gas is
that it is toxic, and its toxic effects cause people to seek
fresh air.

--
Legalize Freedom

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 messag presid know happen      pleas get explain
exact non toxic tear gas deliveri system refus
believ explain provid fbi atf without lot fact
believ thing non toxic tear gas   correct see
today washington post gas fbi use certain fatal
high concentr cours non toxic tear gas oxymoron
whole point tear gas toxic toxic effect caus peopl
seek fresh air   legal freedom
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
toxic, 9025, 0.576960302367
gas, 3780, 0.448227055502
tear, 8735, 0.411398891033
non, 6097, 0.202194467112
fbi, 3414, 0.180679119313
explain, 3301, 0.137472521881
fatal, 3402, 0.118804320829
fresh, 3687, 0.115392060473
oxymoron, 6364, 0.113912494802
atf, 738, 0.11129127374
deliveri, 2508, 0.107989790833
believ, 1009, 0.105022883273
concentr, 2001, 0.0989081035984
refus, 7222, 0.0972342012028
seek, 7766, 0.0906975576862
freedom, 3672, 0.0903395596567
washington, 9651, 0.0857155230749
legal, 5200, 0.085184096127
presid, 6839, 0.0814421025914
air, 357, 0.080032657755
messag, 5650, 0.0702973820594
caus, 1569, 0.0688359930638
effect, 3005, 0.0681498484043
exact, 3253, 0.0674903200398
correct, 2156, 0.0654875045205
today, 8964, 0.065001634943
provid, 6949, 0.0629015254982
certain, 1619, 0.0601697887961
happen, 4159, 0.0599311283406
fact, 3350, 0.0583481928782
cours, 2190, 0.0581870136779
high, 4292, 0.0575057033845
lot, 5356, 0.0530562477245
pleas, 6688, 0.050022037345
post, 6766, 0.0496619718003
point, 6710, 0.0479971812804
thing, 8869, 0.0464541029315
peopl, 6530, 0.0461352633718
use, 9363, 0.037554659269
know, 5052, 0.0366269231161
