Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/sci.space/61154
Truth category: 2 (sci.space)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: gfk39017@uxa.cso.uiuc.edu (George F. Krumins)
Subject: Re: space news from Feb 15 AW&ST
Organization: University of Illinois at Urbana
Lines: 23

jbreed@doink.b23b.ingr.com (James B. Reed) writes:

>In article <C5ros0.uy@zoo.toronto.edu>, henry@zoo.toronto.edu (Henry Spencer) writes:
>|> [Pluto's] atmosphere will start to freeze out around 2010, and after about
>|> 2005 increasing areas of both Pluto and Charon will be in permanent
>|> shadow that will make imaging and geochemical mapping impossible.

It's my understanding that the freezing will start to occur because of the
growing distance of Pluto and Charon from the Sun, due to it's
elliptical orbit. It is not due to shadowing effects. 

>Where does the shadow come from?  There's nothing close enough to block
>sunlight from hitting them.  I wouldn't expect there to be anything block
>our view of them either.  What am I missing?

Pluto can shadow Charon, and vice-versa.

George Krumins
-- 
--------------------------------------------------------------------------------
|  George Krumins                                                              |
|  gfk39017@uxa.cso.uiuc.edu                                                   |
|  Pufferfish Observatory                                                      |

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 space news       pluto atmospher start freez
around increas area pluto charon perman shadow
make imag geochem map imposs  it understand freez
start occur grow distanc pluto charon sun due it
ellipt orbit due shadow effect  shadow come there
noth close enough block sunlight hit wouldn't
expect anyth block view either miss  pluto shadow
charon vice versa  georg krumin   georg krumin
pufferfish observatori
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
shadow, 7837, 0.450009931711
pluto, 6701, 0.412653926173
charon, 1672, 0.38398423186
krumin, 5075, 0.259908937377
freez, 3682, 0.246229441926
block, 1163, 0.19686936075
georg, 3847, 0.187520372691
geochem, 3837, 0.140887407456
pufferfish, 6978, 0.137496193372
versa, 9477, 0.134628962718
ellipt, 3050, 0.132145254553
vice, 9500, 0.123114720963
start, 8334, 0.117752635394
sunlight, 8544, 0.117061805186
perman, 6550, 0.105787569105
grow, 4066, 0.0984346803751
observatori, 6180, 0.0980589063482
imposs, 4553, 0.0952982672851
distanc, 2744, 0.0910199198821
atmospher, 755, 0.0905171816646
occur, 6192, 0.0890856923157
increas, 4590, 0.0839077796901
map, 5498, 0.0833934561831
miss, 5770, 0.0786439613191
wouldn, 9854, 0.0777489345567
sun, 8539, 0.0768950057707
area, 622, 0.075627630214
effect, 3005, 0.0745459195321
view, 9510, 0.0726493533693
expect, 3290, 0.0720885013806
close, 1830, 0.0705007926803
noth, 6119, 0.0676819370386
orbit, 6280, 0.0673221544151
understand, 9246, 0.066691579394
hit, 4316, 0.0650444701134
news, 6031, 0.0642423479423
anyth, 555, 0.0637653940737
imag, 4512, 0.0623491713343
come, 1923, 0.0539372078419
space, 8164, 0.0527606524448
make, 5459, 0.0466517201458
