Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/sci.space/60989
Truth category: 2 (sci.space)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: c23st@kocrsv01.delcoelect.com (Spiros Triantafyllopoulos)
Subject: Re: Space Station radio commercial
Organization: Delco Electronics Corp.
Lines: 25

In article <C5r2I1.793@skates.gsfc.nasa.gov> xrcjd@resolve.gsfc.nasa.gov (Charles J. Divine) writes:
>A brief political/cultural item.
>
>Radio station WGMS in Washington is a classical music station with
>a large audience among high officials (elected and otherwise).  
>Imagine a radio station that advertises Mercedes Benzes, diamond
>jewelry, expensive resorts and (truthfully) Trident submarines.
>
>This morning I heard a commercial for the space station project.
>Didn't catch the advertiser.
>
>Guess they're pulling out all the stops.

In the Air Force world at least, the crisis escalates when scale
models of the plane in question (i.e. about to be sacrificed) begin to
arrive in key Senators and Congresspersons' offices.

Of course it is assumed that coffee mugs and other decorative junk has
been tried earlier.

Spiros
-- 
Spiros Triantafyllopoulos                    c23st@kocrsv01.delcoelect.com
Software Technology, Delco Electronics       (317) 451-0815
GM Hughes Electronics, Kokomo, IN 46904      "I post, therefore I ARMM"

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 space station radio commerci     brief polit
cultur item  radio station wgms washington classic
music station larg audienc among high offici elect
otherwis imagin radio station advertis merced benz
diamond jewelri expens resort truth trident
submarin  morn heard commerci space station
project didn't catch advertis  guess they'r pull
stop  air forc world least crisi escal scale model
plane question sacrif begin arriv key senat
congressperson offic  cours assum coffe mug decor
junk tri earlier  spiro   softwar technolog delco
electron hugh electron kokomo post therefor armm
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
station, 8346, 0.423996794688
radio, 7061, 0.269124315918
advertis, 291, 0.214305427917
electron, 3034, 0.198300341182
commerci, 1940, 0.169880674758
escal, 3184, 0.162429257463
submarin, 8489, 0.152167105027
congressperson, 2042, 0.152167105027
crisi, 2232, 0.148504384284
senat, 7784, 0.145407598021
sacrif, 7568, 0.145407598021
jewelri, 4863, 0.140358855647
trident, 9098, 0.138242231848
junk, 4931, 0.132971505498
elect, 3029, 0.132971505498
resort, 7319, 0.131482724842
audienc, 777, 0.130096703211
hugh, 4428, 0.127582257591
coffe, 1878, 0.121509632724
diamond, 2614, 0.120654637927
classic, 1790, 0.117557851664
music, 5933, 0.116171830033
space, 8164, 0.113969529099
brief, 1308, 0.110901103682
arriv, 655, 0.109896427066
item, 4798, 0.107584759545
morn, 5864, 0.107152713959
cultur, 2291, 0.107152713959
catch, 1556, 0.106315536764
washington, 9651, 0.10126679439
pull, 6979, 0.10126679439
earlier, 2952, 0.0977641489598
polit, 6723, 0.0974980610237
plane, 6663, 0.0974980610237
expens, 3294, 0.0947824882008
air, 357, 0.094552893182
scale, 7659, 0.0936598863666
truth, 9132, 0.093442702138
offici, 6207, 0.093442702138
key, 4994, 0.092186709087
imagin, 4518, 0.0911968859614
otherwis, 6313, 0.090070085288
therefor, 8855, 0.089708105306
begin, 994, 0.0891770784726
offic, 6206, 0.0890031436589
stop, 8413, 0.0849403373791
model, 5807, 0.0842451349479
forc, 3594, 0.0831805497021
technolog, 8743, 0.0798444921806
assum, 710, 0.0779597347946
guess, 4079, 0.0778600356049
heard, 4224, 0.0763286777266
project, 6909, 0.0745653231549
larg, 5124, 0.0743972104962
cours, 2190, 0.0687438183761
high, 4292, 0.0679388987195
world, 9841, 0.067282130571
didn, 2625, 0.0671066766568
softwar, 8103, 0.0670485308985
question, 7032, 0.0608099813237
post, 6766, 0.0586720877022
tri, 9087, 0.0581806963338
