Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/sci.space/62481
Truth category: 2 (sci.space)
Assigned cluster: 0 (space orbit like use launch know moon think time shuttl)

Raw data:
============ START RAW ==========================
From: rcollins@ns.encore.com (Roger Collins)
Subject: Re: Space Marketing would be wonderfull.
Reply-To: rcollins@encore.com
Organization: Encore Computer Corporation
Nntp-Posting-Host: sysgem1.encore.com
Lines: 23

In article <geoffmC7508L.F1K@netcom.com>, geoffm@netcom.com (Geoff Miller) writes:
|> In article <C74rGL.4u7@ucdavis.edu> ez012344@hamlet.ucdavis.edu (Dan Herrin)
|> writes:
|> 
|> >Is it not also an abomination that somebody would spend money on "space 
|> >advertising" when those children are starving? Perhaps some redistribution
|> >of wealth would help them ...
|> 
|> 
|> This is specious emotionalism.  Commercial enterprises typically don't
|> spend money on starving children (or other world problems) anyway, at
|> least not in excess of whatever minimum amount is required for lip-
|> service and PR purposes.  Precisely where would you place the threshold
|> beyond which advertising spending is deemed "abominable," and why?

Yes!  Just take money from the profitable commercial enterprises
and give it to the government to "redistribute."  Government is so much
more efficient, trustworthy, and noble than self-serving businesses. :)

Let's nip this redistributionist ignorance in the bud.  If it were not
for commercial enterprises, the whole world would be starving.

Roger Collins

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 space market wonderful       hamlet ucdavi edu
dan herrin   also abomin somebodi spend money
space advertis children starv perhap redistribut
wealth help   specious emot commerci enterpris
typic don't spend money starv children world
problem anyway least excess whatev minimum amount
requir lip servic purpos precis place threshold
beyond advertis spend deem abomin  yes take money
profit commerci enterpris give govern redistribut
govern much effici trustworthi nobl self serv busi
let nip redistributionist ignor bud commerci
enterpris whole world starv  roger collin
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
starv, 8338, 0.367550480822
enterpris, 3126, 0.339208355472
spend, 8222, 0.250191455424
redistribut, 7202, 0.245033653881
abomin, 186, 0.245033653881
commerci, 1940, 0.225834474946
money, 5835, 0.21528742125
advertis, 291, 0.189927641312
children, 1707, 0.160633391743
govern, 3966, 0.14860469054
specious, 8206, 0.143952516974
hamlet, 4140, 0.134857710436
trustworthi, 9131, 0.131611633479
ucdavi, 9186, 0.128867114517
deem, 2465, 0.126489704054
threshold, 8893, 0.122516826941
lip, 5292, 0.120819911974
collin, 1902, 0.120819911974
bud, 1362, 0.120819911974
wealth, 9672, 0.119270749983
nobl, 6087, 0.119270749983
world, 9841, 0.119257234742
excess, 3263, 0.113069451824
wonderful, 9822, 0.106929866487
emot, 3073, 0.105504775601
space, 8164, 0.101005205764
effici, 3006, 0.0973954294298
dan, 2350, 0.0965474533863
minimum, 5740, 0.0949638206558
profit, 6903, 0.0945889829917
typic, 9178, 0.0906161058787
serv, 7810, 0.0868822139837
precis, 6809, 0.0864074090079
roger, 7458, 0.0854941764537
somebodi, 8121, 0.0850545459341
self, 7776, 0.0826229371602
busi, 1424, 0.0820635990737
market, 5514, 0.0811687307619
ignor, 4496, 0.079503580534
whatev, 9718, 0.0776914280682
purpos, 6993, 0.0765783074162
servic, 7813, 0.0732649179721
perhap, 6540, 0.0689153370316
requir, 7302, 0.0662335750306
yes, 9951, 0.0648549701533
edu, 3001, 0.0631263470188
place, 6657, 0.0609801105273
let, 5225, 0.0562270448271
problem, 6887, 0.0560133071891
help, 4249, 0.0523058488286
don, 2811, 0.0403839054012
