Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/comp.graphics/38308
Truth category: 0 (comp.graphics)
Assigned cluster: 1 (graphic imag file thank program format gif use bit help)

Raw data:
============ START RAW ==========================
From: talluri@osage.csc.ti.com (Raj Talluri)
Subject: Point of intersection of n lines
Keywords: robust statistics
Nntp-Posting-Host: osage
Organization: Texas Instruments
Lines: 21

Hi,

Can anybody suggest robust algorithms/code for computing the point of intersection
on n, 2-d lines in a plane. The data has outliers and hence a simple least squares
technique does not seem to provide satifactory results.

Please respond by e-mail and I will post the summary to the newsgroups
if there is sufficient interest.

Thanks,

Raj Talluri
Member Technical Staff
Image Understanding Branch
Texas Instruments
Central Research Labs
Dallas, Texas 75248

talluri@csc.ti.com



========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 point intersect line        anybodi suggest
robust algorithm code comput point intersect line
plane data outlier henc simpl least squar techniqu
seem provid satifactori result  pleas respond mail
post summari newsgroup suffici interest  thank
raj talluri member technic staff imag understand
branch texa instrument central research lab dalla
texa
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
intersect, 4722, 0.341026380611
texa, 8820, 0.310925815245
raj, 7078, 0.239725121264
robust, 7443, 0.218415553648
dalla, 2342, 0.205950255687
line, 5285, 0.203806486966
squar, 8276, 0.183385689022
henc, 4252, 0.176772475238
point, 6710, 0.173554828627
suffici, 8523, 0.168177139799
branch, 1269, 0.16269721743
instrument, 4686, 0.161467325126
central, 1611, 0.161467325126
summari, 8536, 0.160870350883
techniqu, 8740, 0.157513214389
staff, 8301, 0.14920362269
plane, 6663, 0.14920362269
respond, 7322, 0.147244794186
lab, 5085, 0.145047916427
technic, 8737, 0.136469823393
member, 5625, 0.136203646773
newsgroup, 6032, 0.135939754959
algorithm, 407, 0.133661438192
simpl, 7965, 0.131088261885
anybodi, 552, 0.125000710621
code, 1871, 0.122187942613
result, 7332, 0.119303653151
research, 7307, 0.118251215651
suggest, 8525, 0.117233617068
data, 2385, 0.113851836719
provid, 6949, 0.11372400615
understand, 9246, 0.110230808411
comput, 1993, 0.106584487459
mail, 5447, 0.105687539342
imag, 4512, 0.103053483249
pleas, 6688, 0.0904382912432
post, 6766, 0.0897873039119
thank, 8832, 0.0860947872973
