Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/comp.graphics/38232
Truth category: 0 (comp.graphics)
Assigned cluster: 1 (graphic imag file thank program format gif use bit help)

Raw data:
============ START RAW ==========================
From: ccraig@nmt.edu (Catherine Craig)
Subject: Re: Trying to view POV files.....
Organization: New Mexico Tech
Lines: 23

In article <1993Apr11.132604.13400@ornl.gov> ednobles@sacam.OREN.ORTN.EDU (Edward d Nobles) writes:
>
>I've been trying to view .tga files created in POVRAY.  I have the Diamond
>SpeedStar 24 Video board (not the _24X_).  So far I can convert them to
>jpeg using cjpeg and view them with CVIEW but that only displays 8 bit color.
>
>I'm looking for some way to convert and/or view them in 24 bit.
>
>
>Just want to see the darn things in real color...
>
>Thanks,
>
>Jim Nobles
>

The best program I've seen for viewing such files is VPIC.  You'll want version 5.9 or later.  (6.0x is current.)  It allows you to view in 15 and 24 bit modes.  It really is QUITE nice.

Now, for a return question:  Do you run Windows?  If so, what are the dates on your drivers?  The newest ones *I* can find are from around 4-??-92!!  My problem is they conflict with Star Trek: After Dark, and other things as well.  I'm willing to bet that it's the drivers, and NOT the programs.  Anyone out there have info on newer SS24 (NOT X) drivers for windows or OS/2?

Thanks,
	Justin


========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 tri view pov file      i'v tri view tga file
creat povray diamond speedstar video board 24x far
convert jpeg use cjpeg view cview display bit
color  i'm look way convert view bit   want see
darn thing real color  thank  jim nobl   best
program i'v seen view file vpic you'll want
version later current allow view bit mode realli
quit nice  return question run window date driver
newest one find around problem conflict star trek
dark thing well i'm will bet it driver program
anyon info newer ss24 driver window  thank justin
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
view, 9510, 0.469535278758
driver, 2876, 0.302041077053
file, 3477, 0.207991832915
bit, 1122, 0.202729127765
window, 9774, 0.166699227984
convert, 2115, 0.161052976621
color, 1907, 0.161052976621
justin, 4940, 0.151760029662
vpic, 9590, 0.14810710738
cjpeg, 1781, 0.137872408114
24x, 69, 0.137872408114
newest, 6029, 0.135962811215
trek, 9081, 0.134219485832
nobl, 6087, 0.134219485832
speedstar, 8218, 0.129748670284
darn, 2370, 0.127240951275
program, 6905, 0.124381924283
povray, 6780, 0.123984786566
cview, 2320, 0.121184571811
newer, 6028, 0.120331864284
diamond, 2614, 0.120331864284
conflict, 2034, 0.119513971019
tri, 9087, 0.116050104256
tga, 8827, 0.115204084872
thank, 8832, 0.112217370601
thing, 8869, 0.10947079723
want, 9634, 0.109156017878
pov, 6778, 0.107737310907
jpeg, 4905, 0.10265266521
bet, 1054, 0.0977715499439
board, 1186, 0.0962095434703
dark, 2365, 0.0949948926315
mode, 5806, 0.0919400924594
jim, 4868, 0.0915393670468
video, 9506, 0.0907611875761
date, 2391, 0.0880858056406
star, 8324, 0.0866368175955
display, 2734, 0.0863285714735
return, 7346, 0.085578086631
later, 5140, 0.0840197635112
nice, 6047, 0.0811072710836
info, 4636, 0.0788787984444
version, 9479, 0.0779515356717
creat, 2217, 0.0774543488013
allow, 432, 0.0767783848386
seen, 7767, 0.0743658470187
quit, 7043, 0.0733802908275
current, 2299, 0.0725944801997
real, 7144, 0.0686863238577
best, 1052, 0.0669853123294
far, 3386, 0.0669271537901
ll, 5314, 0.0634687534507
problem, 6887, 0.0630337051769
question, 7032, 0.0606473032905
run, 7543, 0.0603523469243
realli, 7150, 0.059452638092
anyon, 554, 0.0538392855308
way, 9666, 0.0524106885271
look, 5341, 0.0500008702931
use, 9363, 0.0442494659292
