Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/comp.graphics/39022
Truth category: 0 (comp.graphics)
Assigned cluster: 1 (graphic imag file thank program format gif use bit help)

Raw data:
============ START RAW ==========================
From: Brandon.Vanevery@launchpad.unc.edu (Brandon Vanevery)
Subject: Company info for graphics software
Keywords: software, company
Nntp-Posting-Host: lambada.oit.unc.edu
Organization: University of North Carolina Extended Bulletin Board Service
Lines: 19

Within the next several months I'll be looking for a job in computer
graphics software.  I'm in need of info on graphics software companies. 
I've checked the FAQ, the resource list, and siggraph.org, haven't found
anything.  The last Computer Graphics Career Handbook that I'm aware of,
was published in 1991.  It has a list of 40 companies in it, but no
tremendously specific information on any of them.

Can people please steer me towards more current and in-depth informational
resources?  Thanks.  I'll post a summary if there's interest.

Brandon



--
   The opinions expressed are not necessarily those of the University of
     North Carolina at Chapel Hill, the Campus Office for Information
        Technology, or the Experimental Bulletin Board Service.
           internet:  laUNChpad.unc.edu or 152.2.22.80

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 compani info graphic softwar      within next
sever month i'll look job comput graphic softwar
i'm need info graphic softwar compani i'v check
faq resourc list siggraph org haven't found anyth
last comput graphic career handbook i'm awar
publish list compani tremend specif inform  peopl
pleas steer toward current depth inform resourc
thank i'll post summari there interest  brandon
opinion express necessarili univers north carolina
chapel hill campus offic inform technolog
experiment bulletin board servic internet
launchpad unc edu
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
graphic, 3997, 0.304383998067
compani, 1958, 0.288458500612
softwar, 8103, 0.231422531436
inform, 4637, 0.227905960491
resourc, 7320, 0.219720920235
info, 4636, 0.181990524328
launchpad, 5149, 0.17507167905
list, 5298, 0.169304272712
steer, 8367, 0.161486022379
comput, 1993, 0.160263907096
chapel, 1657, 0.154836756412
carolina, 1527, 0.15298670977
campus, 1480, 0.148187490445
bulletin, 1387, 0.148187490445
ll, 5314, 0.146436202715
unc, 9220, 0.145465142389
tremend, 9082, 0.143029919071
handbook, 4146, 0.141902220097
siggraph, 7941, 0.13696582978
hill, 4300, 0.132166610455
org, 6286, 0.130095382756
experiment, 3297, 0.127594215758
depth, 2545, 0.125337473976
awar, 831, 0.122318417814
summari, 8536, 0.120944949791
necessarili, 5991, 0.115787378418
north, 6110, 0.115086923477
internet, 4717, 0.110988159092
board, 1186, 0.110988159092
express, 3315, 0.11041743271
faq, 3385, 0.108010413476
career, 1517, 0.107016142153
publish, 6974, 0.106774116443
offic, 6206, 0.10240011991
haven, 4207, 0.0987236187932
job, 4873, 0.0983861931785
month, 5847, 0.0952580155668
servic, 7813, 0.0951121901991
check, 1682, 0.0942560462445
technolog, 8743, 0.0918628852567
specif, 8203, 0.0917369272114
opinion, 6266, 0.086579355838
sever, 7823, 0.0853085403435
current, 2299, 0.0837456184389
edu, 3001, 0.0819503425434
anyth, 555, 0.0792371355774
univers, 9282, 0.0768092277346
pleas, 6688, 0.06799298027
post, 6766, 0.0675035573921
thank, 8832, 0.0647274632635
peopl, 6530, 0.0627098418755
need, 5993, 0.0621443520396
look, 5341, 0.0576814351952
