Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/talk.religion.misc/83891
Truth category: 3 (talk.religion.misc)
Assigned cluster: 2 (god christian jesus moral say peopl koresh bibl object believ)

Raw data:
============ START RAW ==========================
From: dlphknob@camelot.bradley.edu (Jemaleddin Cole)
Subject: Re: Catholic Lit-Crit of a.s.s.
Nntp-Posting-Host: camelot.bradley.edu
Organization: The Society for the Preservation of Cruelty to Homophobes.
Lines: 37

In <1993Apr14.101241.476@mtechca.maintech.com> foster@mtechca.maintech.com writes:

>I am surprised and saddened. I would expect this kind of behavior
>from the Evangelical Born-Again Gospel-Thumping In-Your-Face We're-
>The-Only-True-Christian Protestants, but I have always thought 
>that Catholics behaved better than this.
>                                   Please do not stoop to the
>level of the E B-A G-T I-Y-F W-T-O-T-C Protestants, who think
>that the best way to witness is to be strident, intrusive, loud,
>insulting and overbearingly self-righteous.

(Pleading mode on)

Please!  I'm begging you!  Quit confusing religious groups, and stop
making generalizations!  I'm a Protestant!  I'm an evangelical!  I don't
believe that my way is the only way!  I'm not a "creation scientist"!  I
don't think that homosexuals should be hung by their toenails!  

If you want to discuss bible thumpers, you would be better off singling
out (and making obtuse generalizations about) Fundamentalists.  If you
compared the actions of Presbyterians or Methodists with those of Southern 
Baptists, you would think that they were different religions!

Please, prejudice is about thinking that all people of a group are the
same, so please don't write off all Protestants or all evangelicals!

(Pleading mode off.)

God.......I wish I could get ahold of all the Thomas Stories......
--
	"Fbzr enval jvagre Fhaqnlf jura gurer'f n yvggyr oberqbz, lbh fubhyq
nyjnlf pneel n tha.  Abg gb fubbg lbhefrys, ohg gb xabj rknpgyl gung lbh'er 
nyjnlf znxvat n pubvpr."
			--Yvan Jregzhyyre
=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
        Jemaleddin Sasha David Cole IV - Chief of Knobbery Research
                        dlphknob@camelot.bradley.edu

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 cathol lit crit       surpris sadden expect kind
behavior evangel born gospel thump face we'r true
christian protest alway thought cathol behav
better pleas stoop level protest think best way
wit strident intrus loud insult overbear self
righteous  plead mode  pleas i'm beg quit confus
religi group stop make general i'm protest i'm
evangel don't believ way way i'm creation
scientist don't think homosexu hung toenail  want
discuss bibl thumper better singl make obtus
general fundamentalist compar action presbyterian
methodist southern baptist think differ religion
pleas prejudic think peopl group pleas don't write
protest evangel  plead mode  god wish could get
ahold thoma stori  fbzr enval jvagr fhaqnlf jura
gurer'f yvggyr oberqbz lbh fubhyq nyjnlf pneel tha
abg fubbg lbhefri ohg xabj rknpgyl gung lbh'er
nyjnlf znxvat pubvpr yvan jregzhyyr  jemaleddin
sasha david cole chief knobberi research
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
evangel, 3228, 0.336780723599
protest, 6942, 0.333681361289
nyjnlf, 6163, 0.239662147971
lbh, 5164, 0.239662147971
plead, 6687, 0.214546922256
cathol, 1564, 0.184948975509
pleas, 6688, 0.17439504565
mode, 5806, 0.136020228494
think, 8871, 0.135776066807
thumper, 8908, 0.119831073986
way, 9666, 0.116308026862
thump, 8907, 0.11556740207
strident, 8447, 0.11556740207
methodist, 5667, 0.11556740207
gung, 4096, 0.11556740207
general, 3818, 0.114444433558
tha, 8831, 0.1122602412
stoop, 8412, 0.1122602412
overbear, 6338, 0.1122602412
crit, 2235, 0.1122602412
ahold, 347, 0.1122602412
presbyterian, 6833, 0.109558094018
obtus, 6184, 0.109558094018
sadden, 7573, 0.107273461128
intrus, 4735, 0.105294422102
lit, 5302, 0.103548785966
group, 4064, 0.103157744876
don, 2811, 0.10085089565
prejudic, 6823, 0.100574690287
baptist, 902, 0.0980988189084
er, 3163, 0.0941229381175
loud, 5361, 0.0932758059977
beg, 992, 0.0932758059977
fundamentalist, 3725, 0.0924744877545
insult, 4689, 0.0896429006471
better, 1060, 0.0886754737342
homosexu, 4360, 0.0884071203938
cole, 1890, 0.0884071203938
southern, 8156, 0.0878258389404
chief, 1703, 0.0867275011923
behav, 999, 0.0862074205578
gospel, 3958, 0.0852190025515
righteous, 7400, 0.0842924022668
hung, 4441, 0.0842924022668
behavior, 1000, 0.0814413012957
wit, 9802, 0.0767215694808
born, 1233, 0.0759344405898
scientist, 7694, 0.0749460225835
creation, 2218, 0.0749460225835
make, 5459, 0.0743449460885
thoma, 8878, 0.0735769781816
religi, 7260, 0.0727298460618
confus, 2037, 0.071354748657
self, 7776, 0.0687782020339
wish, 9801, 0.0686213669486
action, 251, 0.0674230760339
stori, 8418, 0.0669975699497
surpris, 8593, 0.0667205380099
bibl, 1071, 0.0650360185678
face, 3345, 0.0637464423308
religion, 7261, 0.062768893982
stop, 8413, 0.0626641530708
compar, 1960, 0.0623542997519
singl, 7983, 0.0614618094414
level, 5229, 0.0608029997698
david, 2397, 0.0598234929436
expect, 3290, 0.0574407088527
research, 7307, 0.0570068990364
discuss, 2708, 0.0570068990364
alway, 457, 0.0559748736015
quit, 7043, 0.05428101962
true, 9121, 0.052868448675
kind, 5021, 0.052868448675
christian, 1732, 0.0526014004184
god, 3926, 0.0522354367074
thought, 8887, 0.051727826227
write, 9865, 0.0510929017777
best, 1052, 0.0495505129756
believ, 1009, 0.0457685039805
differ, 2633, 0.0456355813204
want, 9634, 0.0403725569989
peopl, 6530, 0.0402110838985
