Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/talk.religion.misc/83976
Truth category: 3 (talk.religion.misc)
Assigned cluster: 2 (god christian jesus moral say peopl koresh bibl object believ)

Raw data:
============ START RAW ==========================
From: arromdee@jyusenkyou.cs.jhu.edu (Ken Arromdee)
Subject: Re: Is it good that Jesus died?
Organization: Johns Hopkins University CS Dept.
Lines: 26

In article <1993Apr23.210109.21120@organpipe.uug.arizona.edu> brian@lpl.arizona.edu (Brian Ceccarelli 602/621-9615) writes:
>> Kent, I am not accusing you of evil things.  Jesus is accusing you.
>> And it is not only you that He is accusing.  He is accusing everyone.
>> Me, you and everyone in the world is guilty.  Whether one
>> sees the light or does not seen the light has nothing to do with 
>> whether we do evil things.  We do them regardless.  
>Have you ever made a mistake?  Have you ever lied to someone?  Even a
>little white lie?   Have you ever claimed to know something that you really 
>didn't know?  Have you ever hated someone?  Have you ever been selfish?
>Are you guilty of any one of these?   The answer is of course, YES.  You
>are guilty.  Period.  That is it what Jesus is getting at.  No big surprise.  
>Feelings do not even enter the picture.   Consider Jesus's use of the word
>"guilt" as how a court uses it.

You said everyone in the world.  That means *everyone* in the world, including
children that are not old enough to speak, let alone tell lies.  If Jesus
says "everyone", you cannot support that by referring to a group of people
somewhat smaller than "everyone".
--
"On the first day after Christmas my truelove served to me...  Leftover Turkey!
On the second day after Christmas my truelove served to me...  Turkey Casserole
    that she made from Leftover Turkey.
[days 3-4 deleted] ...  Flaming Turkey Wings! ...
   -- Pizza Hut commercial (and M*tlu/A*gic bait)

Ken Arromdee (arromdee@jyusenkyou.cs.jhu.edu)

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 good jesus die     kent accus evil thing jesus
accus accus accus everyon everyon world guilti
whether one see light seen light noth whether evil
thing regardless ever made mistak ever lie someon
even littl white lie ever claim know someth realli
didn't know ever hate someon ever selfish guilti
one answer cours yes guilti period jesus get big
surpris feel even enter pictur consid jesus use
word guilt court use  said everyon world mean
everyon world includ children old enough speak let
alon tell lie jesus say everyon cannot support
refer group peopl somewhat smaller everyon  first
day christma truelov serv leftov turkey second day
christma truelov serv turkey casserol made leftov
turkey day delet flame turkey wing pizza hut
commerci tlu gic bait
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
turkey, 9156, 0.378761466615
everyon, 3241, 0.338004281319
accus, 227, 0.310689341671
jesus, 4859, 0.28735975785
guilti, 4088, 0.241174476753
lie, 5258, 0.205245073524
truelov, 9124, 0.204618053042
leftov, 5197, 0.200843148156
christma, 1734, 0.194534926055
evil, 3247, 0.152014968748
world, 9841, 0.142019455131
serv, 7810, 0.137953499898
day, 2402, 0.125744985281
light, 5267, 0.112512336941
tlu, 8955, 0.102309026521
gic, 3868, 0.102309026521
casserol, 1543, 0.102309026521
bait, 870, 0.0987567230343
hut, 4453, 0.0935589712479
guilt, 4087, 0.0935589712479
someon, 8124, 0.0923787207941
pizza, 6655, 0.090624010273
selfish, 7777, 0.0897670875053
regardless, 7225, 0.0808264464679
court, 2191, 0.0803914922509
wing, 9779, 0.078774313754
thing, 8869, 0.0772304398527
smaller, 8055, 0.0742383162758
mistak, 5776, 0.0742383162758
somewhat, 8129, 0.0736945993693
hate, 4202, 0.071251484062
enter, 3125, 0.0685997970309
alon, 437, 0.0682326362135
flame, 3518, 0.0676991805755
kent, 4987, 0.067525744084
children, 1707, 0.0637643125543
surpris, 8593, 0.0636328241948
period, 6546, 0.062993126947
use, 9363, 0.0624350201776
speak, 8192, 0.062261848533
know, 5052, 0.0608926489632
white, 9737, 0.0605838057975
delet, 2502, 0.0605838057975
commerci, 1940, 0.0597641618999
pictur, 6622, 0.0596649692351
die, 2628, 0.0578146325161
feel, 3429, 0.0555739230723
claim, 1782, 0.0550651572165
old, 6216, 0.0534479787195
seen, 7767, 0.0524642847279
answer, 535, 0.052170409346
refer, 7213, 0.0521123604073
yes, 9951, 0.0514890776154
noth, 6119, 0.0514337550528
word, 9829, 0.0506288945786
consid, 2059, 0.0495739368254
second, 7753, 0.0491918893328
group, 4064, 0.0491918893328
support, 8576, 0.0486828855178
includ, 4579, 0.0486375086034
cours, 2190, 0.0483682643349
big, 1082, 0.0481477466531
littl, 5308, 0.0475061131977
didn, 2625, 0.0472163687128
said, 7583, 0.0470534286178
tell, 8767, 0.0461893603971
let, 5225, 0.0446392723387
mean, 5595, 0.043682286172
realli, 7150, 0.0419431803406
someth, 8126, 0.0416086109527
peopl, 6530, 0.038350182848
good, 3948, 0.0363347626341
say, 7653, 0.0358865909818
