Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-train/talk.religion.misc/83846
Truth category: 3 (talk.religion.misc)
Assigned cluster: 2 (god christian jesus moral say peopl koresh bibl object believ)

Raw data:
============ START RAW ==========================
From: sandvik@newton.apple.com (Kent Sandvik)
Subject: Re: That Kill by Sword, Must be Killed by Sword
Organization: Cookamunga Tourist Bureau
Lines: 18

In article <20APR199306173611@utarlg.uta.edu>, b645zaw@utarlg.uta.edu
(stephen) wrote:
> tional as that is for so many). One direct benefit is being able to 
> keep things in perspective, KS.
> 
> Such as who hurts more -- the ones who died, or the loved ones who 
> are left? Besides the lessons. It's also time for many to grieve.
> Including those who've lost their faith in others, or in God.
> 
> I'm learning to be patient, and let things heal. God willing.

Christians through ages have had to learn to be patient. I do think
it's time to face the reality. The events during the last 52 two
days showed what the world is really like.

Kent
---
sandvik@newton.apple.com. ALink: KSAND -- Private activities on the net.

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
 kill sword must kill sword    utarlg uta edu
stephen wrote tional mani one direct benefit abl
keep thing perspect  hurt one die love one left
besid lesson it also time mani griev includ who'v
lost faith other god  i'm learn patient let thing
heal god will  christian age learn patient think
it time face realiti event last two day show world
realli like  kent
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
patient, 6465, 0.358664080178
sword, 8641, 0.351346485424
kill, 5012, 0.234474100653
learn, 5182, 0.232873970698
utarlg, 9381, 0.21365809461
uta, 9379, 0.21365809461
griev, 4046, 0.202548237632
god, 3926, 0.193143112645
heal, 4220, 0.185939947665
lesson, 5223, 0.170964497772
mani, 5479, 0.155445425898
perspect, 6564, 0.15056662126
thing, 8869, 0.14971001354
stephen, 8380, 0.144452425757
hurt, 4451, 0.138558313997
benefit, 1028, 0.136845238789
kent, 4987, 0.130897610843
besid, 1051, 0.130237331213
time, 8936, 0.130207262935
realiti, 7148, 0.128346907304
faith, 3367, 0.1249174023
event, 3232, 0.124385341335
age, 328, 0.1226005063
lost, 5355, 0.121158053329
face, 3345, 0.11785281284
wrote, 9871, 0.116240566739
die, 2628, 0.112072771219
left, 5193, 0.109051712764
love, 5366, 0.108752253185
direct, 2667, 0.105000541922
abl, 180, 0.10024399586
christian, 1732, 0.0972481407902
edu, 3001, 0.0971504569836
includ, 4579, 0.0942830584085
world, 9841, 0.0917675059694
let, 5225, 0.0865325392291
realli, 7150, 0.081306206577
day, 2402, 0.0812515699113
think, 8871, 0.0627548409156
like, 5272, 0.0576944142744
